iso3,year,life_expectancy
EST,1970,69.9242195121951
EST,1969,69.7894634146342
EST,1968,70.0807804878049
EST,1967,70.4324146341464
EST,1966,70.1464634146342
EST,1965,70.1765853658537
EST,1964,70.0720975609756
EST,1963,69.3215609756098
EST,1962,69.2920243902439
EST,1961,69.0778780487805
EST,1960,68.749268292683
SWZ,2024,64.264
SWZ,2023,64.123
SWZ,2022,63.028
SWZ,2021,58.228
SWZ,2020,59.862
SWZ,2019,59.85
SWZ,2018,58.707
SWZ,2017,57.574
SWZ,2016,56.228
SWZ,2015,54.941
SWZ,2014,53.491
SWZ,2013,52.11
SWZ,2012,50.714
SWZ,2011,49.057
SWZ,2010,48.331
SWZ,2009,46.913
SWZ,2008,45.853
SWZ,2007,45.16
SWZ,2006,44.563
SWZ,2005,43.958
SWZ,2004,43.906
SWZ,2003,44.632
SWZ,2002,45.38
SWZ,2001,46.344
SWZ,2000,47.627
SWZ,1999,48.808
SWZ,1998,50.066
SWZ,1997,51.699
SWZ,1996,53.296
SWZ,1995,55.08
SWZ,1994,56.643
SWZ,1993,58.092
SWZ,1992,59.284
SWZ,1991,60.392
SWZ,1990,61.167
SWZ,1989,61.669
SWZ,1988,61.934
SWZ,1987,61.899
SWZ,1986,61.598
SWZ,1985,61.165
SWZ,1984,60.439
SWZ,1983,58.418
SWZ,1982,59.467
SWZ,1981,58.788
SWZ,1980,58.227
SWZ,1979,57.536
SWZ,1978,56.785
SWZ,1977,55.973
SWZ,1976,55.172
SWZ,1975,54.399
SWZ,1974,53.656
SWZ,1973,52.99
SWZ,1972,52.352
SWZ,1971,51.779
SWZ,1970,51.208
SWZ,1969,50.641
SWZ,1968,50.084
SWZ,1967,49.526
SWZ,1966,48.99
SWZ,1965,48.431
SWZ,1964,47.922
SWZ,1963,47.471
SWZ,1962,47.145
SWZ,1961,46.75
SWZ,1960,46.389
ETH,2024,67.603
ETH,2023,67.315
ETH,2022,66.897
ETH,2021,65.33
ETH,2020,65.969
ETH,2019,65.741
ETH,2018,65.257
ETH,2017,64.766
ETH,2016,64.162
ETH,2015,63.592
ETH,2014,62.927
ETH,2013,62.161
ETH,2012,61.443
ETH,2011,60.595
ETH,2010,59.709
ETH,2009,58.715
ETH,2008,57.733
ETH,2007,56.566
ETH,2006,55.402
ETH,2005,54.364
ETH,2004,53.735
ETH,2003,52.877
ETH,2002,52.085
ETH,2001,51.428
ETH,2000,50.88
ETH,1999,49.486
ETH,1998,49.785
ETH,1997,49.21
ETH,1996,48.697
ETH,1995,48.156
ETH,1994,47.926
ETH,1993,47.676
ETH,1992,47.279
ETH,1991,46.657
ETH,1990,45.117
ETH,1989,45.644
ETH,1988,45.682
ETH,1987,45.892
ETH,1986,38.371
ETH,1985,37.747
ETH,1984,36.737
ETH,1983,36.319
ETH,1982,43.434
ETH,1981,43.084
ETH,1980,42.815
ETH,1979,42.376
ETH,1978,41.506
ETH,1977,41.397
ETH,1976,41.32
ETH,1975,38.941
ETH,1974,39.083
ETH,1973,41.103
ETH,1972,41.035
ETH,1971,42.216
ETH,1970,42.115
ETH,1969,42.131
ETH,1968,42.092
ETH,1967,41.941
ETH,1966,39.343
ETH,1965,41.413
ETH,1964,41.261
ETH,1963,40.967
ETH,1962,40.531
ETH,1961,40.198
ETH,1960,39.615
FRO,2024,83.0832463414634
FRO,2023,82.9521195121951
FRO,2022,82.8162292682927
FRO,2021,82.6763219512195
FRO,2020,82.5341926829268
FRO,2019,82.3912829268293
FRO,2018,82.2486024390244
FRO,2017,82.1062926829268
FRO,2016,81.962112195122
FRO,2015,81.7995975609756
FRO,2014,81.5912048780488
FRO,2013,81.356643902439
FRO,2012,81.1060951219512
FRO,2011,80.8518097560976
FRO,2010,80.604956097561
FRO,2009,80.3695317073171
FRO,2008,80.1460804878049
FRO,2007,79.9238243902439
FRO,2006,79.6898609756098
FRO,2005,79.4453463414634
FRO,2004,79.2049804878049
FRO,2003,78.9848073170732
FRO,2002,78.7876585365854
FRO,2001,78.6017292682927
FRO,2000,78.4119073170732
FRO,1999,78.2087731707317
FRO,1998,77.9979951219512
FRO,1997,77.7854414634146
FRO,1996,77.5619634146341
FRO,1995,77.3228243902439
FRO,1994,77.0694536585366
FRO,1993,76.8286975609756
FRO,1992,76.5918219512195
FRO,1991,76.3555731707317
FRO,1990,76.1188024390244
FRO,1989,75.8810756097561
FRO,1988,75.6422292682927
FRO,1987,75.4027682926829
FRO,1986,75.1639024390244
FRO,1985,76.1981707317073
FRO,1984,76.1203414634146
FRO,1983,76.0578048780488
FRO,1982,76.0023170731707
FRO,1981,75.9368536585366
FRO,1980,75.8484390243903
FRO,1979,75.7627804878049
FRO,1978,75.7200243902439
FRO,1977,75.633512195122
FRO,1976,75.5123414634146
FRO,1975,75.4443414634146
FRO,1974,75.3675609756098
FRO,1973,75.327243902439
FRO,1972,75.2144146341464
FRO,1971,75.1171707317073
FRO,1970,74.9766097560976
FRO,1969,74.8429268292683
FRO,1968,74.6961707317073
FRO,1967,74.4996097560976
FRO,1966,74.3161951219512
FRO,1965,74.1064634146341
FRO,1964,73.8559268292683
FRO,1963,73.5539024390244
FRO,1962,73.1757804878049
FRO,1961,72.7121219512195
FRO,1960,72.1079268292683
FJI,2024,67.463
FJI,2023,67.316
FJI,2022,67.148
FJI,2021,64.904
FJI,2020,66.924
FJI,2019,67.009
FJI,2018,66.965
FJI,2017,67.06
FJI,2016,66.657
FJI,2015,66.48
FJI,2014,66.581
FJI,2013,66.545
FJI,2012,65.812
FJI,2011,66.88
FJI,2010,66.778
FJI,2009,66.347
FJI,2008,66.32
FJI,2007,66.161
FJI,2006,66.126
FJI,2005,65.983
FJI,2004,65.841
FJI,2003,65.653
FJI,2002,65.492
FJI,2001,66.205
FJI,2000,66.194
FJI,1999,66.728
FJI,1998,66.536
FJI,1997,66.293
FJI,1996,66.202
FJI,1995,66.007
FJI,1994,65.796
FJI,1993,65.51
FJI,1992,65.407
FJI,1991,65.457
FJI,1990,65.056
FJI,1989,65.386
FJI,1988,64.951
FJI,1987,64.278
FJI,1986,63.961
FJI,1985,63.998
FJI,1984,63.238
FJI,1983,62.916
FJI,1982,62.195
FJI,1981,62.255
FJI,1980,62.406
FJI,1979,62.305
FJI,1978,63.065
FJI,1977,62.691
FJI,1976,62.1
FJI,1975,61.689
FJI,1974,61.194
FJI,1973,60.649
FJI,1972,61.63
FJI,1971,61.74
FJI,1970,61.652
FJI,1969,61.397
FJI,1968,61.719
FJI,1967,61.442
FJI,1966,61.565
FJI,1965,61.413
FJI,1964,60.714
FJI,1963,60.155
FJI,1962,59.654
FJI,1961,59.102
FJI,1960,58.602
FIN,2024,82.3365853658537
FIN,2023,81.5853658536585
FIN,2022,81.1878048780488
FIN,2021,81.8853658536585
FIN,2020,81.9317073170732
FIN,2019,81.9829268292683
FIN,2018,81.7341463414634
FIN,2017,81.6317073170732
FIN,2016,81.4292682926829
FIN,2015,81.4804878048781
FIN,2014,81.1804878048781
FIN,2013,80.9756097560976
FIN,2012,80.6268292682927
FIN,2011,80.4707317073171
FIN,2010,79.8707317073171
FIN,2009,79.719512195122
FIN,2008,79.5682926829268
FIN,2007,79.2634146341464
FIN,2006,79.2146341463415
FIN,2005,78.8170731707317
FIN,2004,78.7146341463415
FIN,2003,78.3682926829268
FIN,2002,78.119512195122
FIN,2001,77.9658536585366
FIN,2000,77.4658536585366
FIN,1999,77.2912195121951
FIN,1998,77.0907317073171
FIN,1997,76.8785365853659
FIN,1996,76.6934146341464
FIN,1995,76.409512195122
FIN,1994,76.3956097560976
FIN,1993,75.7051219512195
FIN,1992,75.4553658536585
FIN,1991,75.2275609756098
FIN,1990,74.8131707317073
FIN,1989,74.7921951219512
FIN,1988,74.5770731707317
FIN,1987,74.5919512195122
FIN,1986,74.56
FIN,1985,74.2229268292683
FIN,1984,74.5190243902439
FIN,1983,74.2009756097561
FIN,1982,74.2980487804878
FIN,1981,73.7465853658537
FIN,1980,73.44
FIN,1979,73.1553658536586
FIN,1978,72.8970731707317
FIN,1977,72.350243902439
FIN,1976,71.8129268292683
FIN,1975,71.6736585365854
FIN,1974,71.1348780487805
FIN,1973,71.2236585365854
FIN,1972,70.7073170731707
FIN,1971,70.0175609756098
FIN,1970,70.179512195122
FIN,1969,69.5034146341464
FIN,1968,69.6163414634146
FIN,1967,69.6665853658537
FIN,1966,69.4770731707317
FIN,1965,68.9778048780488
FIN,1964,69.2209756097561
FIN,1963,69.0126829268293
FIN,1962,68.5778048780488
FIN,1961,68.8441463414634
FIN,1960,68.819756097561
FRA,2024,82.9804878048781
FRA,2023,82.8317073170732
FRA,2022,82.1292682926829
FRA,2021,82.3243902439024
FRA,2020,82.1756097560976
FRA,2019,82.8268292682927
FRA,2018,82.6756097560976
FRA,2017,82.5756097560976
FRA,2016,82.5731707317073
FRA,2015,82.3219512195122
FRA,2014,82.719512195122
FRA,2013,82.219512195122
FRA,2012,81.9682926829268
FRA,2011,82.1146341463415
FRA,2010,81.6634146341463
FRA,2009,81.4146341463415
FRA,2008,81.2146341463415
FRA,2007,81.1121951219512
FRA,2006,80.8121951219512
FRA,2005,80.1634146341463
FRA,2004,80.1634146341463
FRA,2003,79.1146341463415
FRA,2002,79.2609756097561
FRA,2001,79.1585365853659
FRA,2000,79.0560975609756
FRA,1999,78.7560975609756
FRA,1998,78.6048780487805
FRA,1997,78.3048780487805
FRA,1996,77.9536585365854
FRA,1995,77.7512195121951
FRA,1994,77.6487804878049
FRA,1993,77.3
FRA,1992,77.1
FRA,1991,76.8487804878049
FRA,1990,76.6
FRA,1989,76.3487804878049
FRA,1988,76.1
FRA,1987,75.8
FRA,1986,75.6
FRA,1985,75.3
FRA,1984,75.0
FRA,1983,74.8
FRA,1982,74.5
FRA,1981,74.3
FRA,1980,74.0512195121951
FRA,1979,73.8512195121951
FRA,1978,73.6024390243903
FRA,1977,73.3512195121951
FRA,1976,73.1024390243903
FRA,1975,72.8536585365854
FRA,1974,72.6048780487805
FRA,1973,72.3560975609756
FRA,1972,72.1073170731707
FRA,1971,71.9073170731707
FRA,1970,71.6585365853659
FRA,1969,71.4585365853659
FRA,1968,71.309756097561
FRA,1967,71.1609756097561
FRA,1966,70.9609756097561
FRA,1965,70.8121951219512
FRA,1964,70.6634146341463
FRA,1963,70.5146341463415
FRA,1962,70.3146341463415
FRA,1961,70.1170731707317
FRA,1960,69.8682926829268
PYF,2024,84.192
PYF,2023,84.07
PYF,2022,83.859
PYF,2021,79.571
PYF,2020,82.459
PYF,2019,83.195
PYF,2018,82.985
PYF,2017,82.774
PYF,2016,82.555
PYF,2015,82.339
PYF,2014,82.151
PYF,2013,81.935
PYF,2012,81.695
PYF,2011,81.434
PYF,2010,81.141
PYF,2009,80.867
PYF,2008,80.587
PYF,2007,80.328
PYF,2006,80.1
PYF,2005,79.951
PYF,2004,79.829
PYF,2003,79.71
PYF,2002,79.544
PYF,2001,79.316
PYF,2000,79.0
PYF,1999,78.574
PYF,1998,77.842
PYF,1997,77.38
PYF,1996,76.813
PYF,1995,76.243
PYF,1994,75.65
PYF,1993,75.191
PYF,1992,74.746
PYF,1991,74.295
PYF,1990,73.908
PYF,1989,73.494
PYF,1988,73.088
PYF,1987,72.448
PYF,1986,71.967
PYF,1985,71.203
PYF,1984,70.559
PYF,1983,69.702
PYF,1982,68.922
PYF,1981,68.157
PYF,1980,67.405
PYF,1979,66.612
PYF,1978,65.891
PYF,1977,65.31
PYF,1976,64.761
PYF,1975,64.249
PYF,1974,63.778
PYF,1973,63.401
PYF,1972,63.082
PYF,1971,62.782
PYF,1970,62.495
PYF,1969,62.214
PYF,1968,61.931
PYF,1967,61.645
PYF,1966,61.353
PYF,1965,61.069
PYF,1964,60.797
PYF,1963,60.514
PYF,1962,60.201
PYF,1961,59.85
PYF,1960,59.445
GAB,2024,68.511
GAB,2023,68.337
GAB,2022,67.713
GAB,2021,67.072
GAB,2020,67.073
GAB,2019,67.337
GAB,2018,67.043
GAB,2017,66.816
GAB,2016,66.583
GAB,2015,66.336
GAB,2014,66.07
GAB,2013,65.751
GAB,2012,65.438
GAB,2011,65.102
GAB,2010,64.715
GAB,2009,64.361
GAB,2008,64.011
GAB,2007,63.619
GAB,2006,63.259
GAB,2005,62.978
GAB,2004,62.694
GAB,2003,62.463
GAB,2002,62.175
GAB,2001,61.982
GAB,2000,61.81
GAB,1999,61.658
GAB,1998,61.506
GAB,1997,61.395
GAB,1996,61.265
GAB,1995,61.27
GAB,1994,61.183
GAB,1993,61.125
GAB,1992,61.013
GAB,1991,60.891
GAB,1990,60.736
GAB,1989,60.584
GAB,1988,60.398
GAB,1987,60.2
GAB,1986,59.956
GAB,1985,59.665
GAB,1984,59.34
GAB,1983,58.994
GAB,1982,58.644
GAB,1981,58.332
GAB,1980,57.893
GAB,1979,57.438
GAB,1978,56.954
GAB,1977,56.467
GAB,1976,55.97
GAB,1975,55.455
GAB,1974,54.911
GAB,1973,54.352
GAB,1972,53.811
GAB,1971,53.259
GAB,1970,52.697
GAB,1969,52.127
GAB,1968,51.545
GAB,1967,50.928
GAB,1966,50.322
GAB,1965,49.71
GAB,1964,48.994
GAB,1963,48.425
GAB,1962,47.777
GAB,1961,47.115
GAB,1960,46.443
GMB,2024,66.057
GMB,2023,65.86
GMB,2022,64.859
GMB,2021,63.847
GMB,2020,64.418
GMB,2019,64.427
GMB,2018,64.034
GMB,2017,63.708
GMB,2016,63.386
GMB,2015,62.971
GMB,2014,62.576
GMB,2013,62.252
GMB,2012,61.9
GMB,2011,61.561
GMB,2010,61.167
GMB,2009,60.735
GMB,2008,60.473
GMB,2007,60.001
GMB,2006,59.667
GMB,2005,59.11
GMB,2004,58.749
GMB,2003,58.223
GMB,2002,57.736
GMB,2001,57.283
GMB,2000,56.899
GMB,1999,56.466
GMB,1998,56.007
GMB,1997,55.225
GMB,1996,54.849
GMB,1995,54.292
GMB,1994,53.768
GMB,1993,53.15
GMB,1992,52.477
GMB,1991,51.857
GMB,1990,51.278
GMB,1989,50.725
GMB,1988,50.146
GMB,1987,49.392
GMB,1986,48.798
GMB,1985,48.151
GMB,1984,47.513
GMB,1983,46.892
GMB,1982,46.25
GMB,1981,44.489
GMB,1980,44.977
GMB,1979,44.517
GMB,1978,43.573
GMB,1977,43.366
GMB,1976,42.876
GMB,1975,42.192
GMB,1974,41.676
GMB,1973,41.088
GMB,1972,40.549
GMB,1971,40.048
GMB,1970,39.532
GMB,1969,39.004
GMB,1968,38.533
GMB,1967,38.063
GMB,1966,37.559
GMB,1965,37.12
GMB,1964,36.579
GMB,1963,36.086
GMB,1962,35.599
GMB,1961,35.063
GMB,1960,34.574
GEO,2024,74.657
GEO,2023,74.496
GEO,2022,74.141
GEO,2021,71.635
GEO,2020,73.509
GEO,2019,74.165
GEO,2018,73.985
GEO,2017,73.435
GEO,2016,73.136
GEO,2015,73.241
GEO,2014,73.105
GEO,2013,73.025
GEO,2012,72.672
GEO,2011,72.485
GEO,2010,71.732
GEO,2009,71.058
GEO,2008,70.949
GEO,2007,70.985
GEO,2006,70.983
GEO,2005,70.689
GEO,2004,71.011
GEO,2003,71.377
GEO,2002,70.438
GEO,2001,70.371
GEO,2000,70.091
GEO,1999,70.012
GEO,1998,69.787
GEO,1997,69.683
GEO,1996,70.637
GEO,1995,69.398
GEO,1994,68.669
GEO,1993,67.405
GEO,1992,67.78
GEO,1991,68.202
GEO,1990,68.679
GEO,1989,68.635
GEO,1988,68.825
GEO,1987,69.219
GEO,1986,69.225
GEO,1985,69.006
GEO,1984,68.795
GEO,1983,69.135
GEO,1982,69.109
GEO,1981,68.741
GEO,1980,68.273
GEO,1979,67.942
GEO,1978,67.597
GEO,1977,67.246
GEO,1976,66.894
GEO,1975,66.512
GEO,1974,66.18
GEO,1973,65.851
GEO,1972,65.516
GEO,1971,65.189
GEO,1970,64.869
GEO,1969,64.509
GEO,1968,64.139
GEO,1967,63.772
GEO,1966,63.397
GEO,1965,63.097
GEO,1964,62.818
GEO,1963,62.457
GEO,1962,62.078
GEO,1961,61.72
GEO,1960,61.347
DEU,2024,80.7926829268293
DEU,2023,81.0414634146342
DEU,2022,80.6080487804878
DEU,2021,80.790243902439
DEU,2020,81.0414634146342
DEU,2019,81.2926829268293
DEU,2018,80.8926829268293
DEU,2017,80.9926829268293
DEU,2016,80.990243902439
DEU,2015,80.6414634146341
DEU,2014,81.090243902439
DEU,2013,80.490243902439
DEU,2012,80.5390243902439
DEU,2011,80.4365853658537
DEU,2010,79.9878048780488
DEU,2009,79.8365853658537
DEU,2008,79.7365853658537
DEU,2007,79.5341463414634
DEU,2006,79.1317073170732
DEU,2005,78.9317073170732
DEU,2004,78.6804878048781
DEU,2003,78.3804878048781
DEU,2002,78.2292682926829
DEU,2001,78.3292682926829
DEU,2000,77.9268292682927
DEU,1999,77.7268292682927
DEU,1998,77.4756097560976
DEU,1997,77.0731707317073
DEU,1996,76.6731707317073
DEU,1995,76.4219512195122
DEU,1994,76.2707317073171
DEU,1993,75.8707317073171
DEU,1992,75.819512195122
DEU,1991,75.319512195122
DEU,1990,75.0856341463415
DEU,1989,75.1915365853659
DEU,1988,74.9987317073171
DEU,1987,74.8070243902439
DEU,1986,74.3968292682927
DEU,1985,74.1890975609756
DEU,1984,74.0722926829268
DEU,1983,73.6221463414634
DEU,1982,73.3331463414634
DEU,1981,73.0402195121951
DEU,1980,72.8003170731707
DEU,1979,72.6301707317073
DEU,1978,72.2904146341464
DEU,1977,72.3073170731707
DEU,1976,71.7122195121951
DEU,1975,71.259243902439
DEU,1974,71.4189268292683
DEU,1973,71.1128048780488
DEU,1972,70.9067073170732
DEU,1971,70.676756097561
DEU,1970,70.4471951219512
DEU,1969,70.2288048780488
DEU,1968,70.3784634146342
DEU,1967,70.7317317073171
DEU,1966,70.5215853658537
DEU,1965,70.4103658536585
DEU,1964,70.4355609756098
DEU,1963,69.9140731707317
DEU,1962,69.7992195121951
DEU,1961,69.6448780487805
DEU,1960,69.0640731707317
GHA,2024,65.695
GHA,2023,65.498
GHA,2022,65.246
GHA,2021,64.286
GHA,2020,64.309
GHA,2019,64.455
GHA,2018,64.138
GHA,2017,63.829
GHA,2016,63.522
GHA,2015,63.175
GHA,2014,62.832
GHA,2013,62.397
GHA,2012,61.995
GHA,2011,61.617
GHA,2010,61.297
GHA,2009,60.928
GHA,2008,60.578
GHA,2007,60.282
GHA,2006,59.975
GHA,2005,59.638
GHA,2004,59.316
GHA,2003,59.014
GHA,2002,58.709
GHA,2001,58.403
GHA,2000,58.139
GHA,1999,57.835
GHA,1998,57.525
GHA,1997,57.241
GHA,1996,56.957
GHA,1995,56.662
GHA,1994,56.234
GHA,1993,56.286
GHA,1992,56.055
GHA,1991,55.722
GHA,1990,55.395
GHA,1989,54.936
GHA,1988,54.396
GHA,1987,53.818
GHA,1986,53.276
GHA,1985,52.732
GHA,1984,52.232
GHA,1983,51.78
GHA,1982,51.425
GHA,1981,51.313
GHA,1980,51.059
GHA,1979,50.787
GHA,1978,50.461
GHA,1977,50.079
GHA,1976,49.732
GHA,1975,49.323
GHA,1974,48.918
GHA,1973,48.577
GHA,1972,48.274
GHA,1971,47.949
GHA,1970,47.888
GHA,1969,47.895
GHA,1968,47.758
GHA,1967,47.734
GHA,1966,47.708
GHA,1965,47.689
GHA,1964,47.637
GHA,1963,47.476
GHA,1962,47.335
GHA,1961,47.127
GHA,1960,46.942
GIB,2024,83.63
GIB,2023,83.553
GIB,2022,83.517
GIB,2021,80.274
GIB,2020,83.07
GIB,2019,83.183
GIB,2018,83.028
GIB,2017,82.858
GIB,2016,82.741
GIB,2015,82.668
GIB,2014,82.644
GIB,2013,82.586
GIB,2012,82.527
GIB,2011,82.333
GIB,2010,82.08
GIB,2009,81.807
GIB,2008,81.541
GIB,2007,81.269
GIB,2006,81.103
GIB,2005,80.991
GIB,2004,80.856
GIB,2003,80.713
GIB,2002,80.59
GIB,2001,80.419
GIB,2000,80.145
GIB,1999,79.812
GIB,1998,79.477
GIB,1997,79.097
GIB,1996,78.696
GIB,1995,78.345
GIB,1994,78.052
GIB,1993,77.722
GIB,1992,77.412
GIB,1991,77.118
GIB,1990,76.814
GIB,1989,76.474
GIB,1988,76.18
GIB,1987,75.871
GIB,1986,75.557
GIB,1985,75.232
GIB,1984,74.935
GIB,1983,74.613
GIB,1982,74.325
GIB,1981,73.999
GIB,1980,73.755
GIB,1979,73.585
GIB,1978,73.512
GIB,1977,73.479
GIB,1976,73.443
GIB,1975,73.322
GIB,1974,73.053
GIB,1973,72.707
GIB,1972,72.356
GIB,1971,72.103
GIB,1970,71.888
GIB,1969,71.812
GIB,1968,71.709
GIB,1967,71.54
GIB,1966,71.178
GIB,1965,70.755
GIB,1964,70.438
GIB,1963,70.249
GIB,1962,70.174
GIB,1961,70.165
GIB,1960,70.209
GRC,2024,81.8390243902439
GRC,2023,81.7365853658537
GRC,2022,80.7878048780488
GRC,2021,80.0829268292683
GRC,2020,81.2878048780488
GRC,2019,81.6390243902439
GRC,2018,81.7878048780488
GRC,2017,81.2878048780488
GRC,2016,81.3878048780488
GRC,2015,81.0365853658537
GRC,2014,81.3853658536585
GRC,2013,81.2853658536585
GRC,2012,80.6341463414634
GRC,2011,80.7317073170732
GRC,2010,80.3878048780488
GRC,2009,80.1878048780488
GRC,2008,79.9390243902439
GRC,2007,79.4390243902439
GRC,2006,79.4390243902439
GRC,2005,79.2390243902439
GRC,2004,79.0390243902439
GRC,2003,78.8414634146341
GRC,2002,78.6414634146341
GRC,2001,78.3878048780488
GRC,2000,77.8878048780488
GRC,1999,77.9878048780488
GRC,1998,77.8390243902439
GRC,1997,78.1365853658537
GRC,1996,77.6853658536585
GRC,1995,77.5853658536585
GRC,1994,77.6390243902439
GRC,1993,77.390243902439
GRC,1992,77.3829268292683
GRC,1991,77.1365853658537
GRC,1990,76.9390243902439
GRC,1989,76.6878048780488
GRC,1988,76.9481951219512
GRC,1987,76.0558536585366
GRC,1986,76.4882195121951
GRC,1985,76.0950487804878
GRC,1984,75.7576097560976
GRC,1983,75.4804146341463
GRC,1982,75.2026829268293
GRC,1981,74.9156829268293
GRC,1980,74.5065609756098
GRC,1979,74.5928292682927
GRC,1978,74.3631707317073
GRC,1977,73.6803414634146
GRC,1976,73.6791219512195
GRC,1975,73.4011707317073
GRC,1974,73.3943658536585
GRC,1973,72.9059268292683
GRC,1972,72.656243902439
GRC,1971,72.8671707317073
GRC,1970,72.6807804878049
GRC,1969,71.9788780487805
GRC,1968,71.4037317073171
GRC,1967,71.307
GRC,1966,71.800512195122
GRC,1965,71.3916829268293
GRC,1964,70.4581707317073
GRC,1963,70.5639756097561
GRC,1962,70.2246097560976
GRC,1961,70.2830243902439
GRC,1960,70.4343170731707
GRL,2024,70.2734146341463
GRL,2023,70.9724390243902
GRL,2022,71.230243902439
GRL,2021,71.2614634146342
GRL,2020,71.2858536585366
GRL,2019,71.4092682926829
GRL,2018,71.3609756097561
GRL,2017,71.2563414634146
GRL,2016,71.1990243902439
GRL,2015,70.909756097561
GRL,2014,70.5082926829268
GRL,2013,70.2917073170732
GRL,2012,69.959512195122
GRL,2011,69.6146341463415
GRL,2010,69.349756097561
GRL,2009,69.0321951219512
GRL,2008,68.5660975609756
GRL,2007,68.2739024390244
GRL,2006,67.8180487804878
GRL,2005,67.3051219512195
GRL,2004,66.8080487804878
GRL,2003,66.1229268292683
GRL,2002,65.419512195122
GRL,2001,65.0058536585366
GRL,2000,64.8034146341463
GRL,1999,65.8336585365854
GRL,1998,66.1570731707317
GRL,1997,65.7980487804878
GRL,1996,65.7673170731707
GRL,1995,65.6441463414634
GRL,1994,65.9009756097561
GRL,1993,65.5853658536585
GRL,1992,65.1960975609756
GRL,1991,65.0317073170732
GRL,1990,65.0682926829268
GRL,1989,64.6675609756098
GRL,1988,64.5824390243903
GRL,1987,64.6541463414634
GRL,1986,64.2487804878049
GRL,1985,63.8336585365854
GRL,1984,63.4665853658537
GRL,1983,63.3
GRL,1982,63.1926829268293
GRL,1981,63.0748780487805
GRL,1980,63.449756097561
GRL,1979,63.9548780487805
GRL,1978,63.4146341463415
GRL,1977,61.8398780487805
GRL,1976,61.8058292682927
GRL,1975,61.8320243902439
GRL,1974,62.025512195122
GRL,1973,62.4474878048781
GRL,1972,62.7973658536585
GRL,1971,63.0539756097561
GRL,1970,63.1156585365854
GRL,1969,63.1216097560976
GRL,1968,62.7596341463415
GRL,1967,62.3363414634146
GRL,1966,61.8018292682927
GRL,1965,61.4213902439024
GRL,1964,60.9083658536586
GRL,1963,60.4535365853659
GRL,1962,60.0291219512195
GRL,1961,59.4261219512195
GRL,1960,58.552243902439
GRD,2024,75.367
GRD,2023,75.205
GRD,2022,75.151
GRD,2021,74.522
GRD,2020,75.019
GRD,2019,74.971
GRD,2018,74.957
GRD,2017,74.977
GRD,2016,75.01
GRD,2015,75.037
GRD,2014,75.045
GRD,2013,75.022
GRD,2012,74.961
GRD,2011,74.861
GRD,2010,74.731
GRD,2009,74.567
GRD,2008,74.374
GRD,2007,74.159
GRD,2006,73.93
GRD,2005,73.7
GRD,2004,72.447
GRD,2003,73.291
GRD,2002,73.142
GRD,2001,73.034
GRD,2000,72.955
GRD,1999,72.873
GRD,1998,72.762
GRD,1997,72.6
GRD,1996,72.373
GRD,1995,72.094
GRD,1994,71.78
GRD,1993,71.45
GRD,1992,71.125
GRD,1991,70.823
GRD,1990,70.546
GRD,1989,70.289
GRD,1988,70.045
GRD,1987,69.808
GRD,1986,69.574
GRD,1985,69.338
GRD,1984,69.095
GRD,1983,64.333
GRD,1982,68.597
GRD,1981,68.348
GRD,1980,68.117
GRD,1979,67.941
GRD,1978,67.856
GRD,1977,67.869
GRD,1976,67.949
GRD,1975,68.004
GRD,1974,67.884
GRD,1973,67.557
GRD,1972,67.151
GRD,1971,66.874
GRD,1970,66.856
GRD,1969,66.975
GRD,1968,66.912
GRD,1967,66.46
GRD,1966,65.649
GRD,1965,64.78
GRD,1964,64.199
GRD,1963,63.783
GRD,1962,63.752
GRD,1961,63.553
GRD,1960,63.144
GUM,2024,77.422
GUM,2023,77.209
GUM,2022,77.102
GUM,2021,75.434
GUM,2020,75.529
GUM,2019,76.645
GUM,2018,76.561
GUM,2017,76.463
GUM,2016,76.449
GUM,2015,76.444
GUM,2014,76.423
GUM,2013,76.361
GUM,2012,76.237
GUM,2011,76.153
GUM,2010,76.095
GUM,2009,76.141
GUM,2008,76.233
GUM,2007,76.397
GUM,2006,76.477
GUM,2005,76.427
GUM,2004,76.114
GUM,2003,75.885
GUM,2002,75.506
GUM,2001,75.195
GUM,2000,74.894
GUM,1999,74.789
GUM,1998,74.753
GUM,1997,74.7
GUM,1996,74.638
GUM,1995,74.511
GUM,1994,74.344
GUM,1993,74.004
GUM,1992,73.632
GUM,1991,73.518
GUM,1990,73.455
GUM,1989,73.503
GUM,1988,73.429
GUM,1987,73.468
GUM,1986,73.324
GUM,1985,73.07
GUM,1984,72.589
GUM,1983,72.141
GUM,1982,71.681
GUM,1981,71.18
GUM,1980,70.674
GUM,1979,70.116
GUM,1978,69.57
GUM,1977,69.024
GUM,1976,68.275
GUM,1975,68.011
GUM,1974,67.532
GUM,1973,66.93
GUM,1972,66.469
GUM,1971,66.064
GUM,1970,65.811
GUM,1969,65.499
GUM,1968,65.201
GUM,1967,64.916
GUM,1966,64.639
GUM,1965,64.367
GUM,1964,64.104
GUM,1963,63.833
GUM,1962,63.349
GUM,1961,63.226
GUM,1960,62.882
GTM,2024,72.746
GTM,2023,72.602
GTM,2022,71.206
GTM,2021,67.858
GTM,2020,69.971
GTM,2019,71.639
GTM,2018,71.496
GTM,2017,71.583
GTM,2016,71.215
GTM,2015,70.915
GTM,2014,70.942
GTM,2013,70.878
GTM,2012,70.722
