iso3,year,intentional_homicides
PRI,1994,27.140717254145
PRI,1993,26.2289276753816
PRI,1992,23.9574621949028
PRI,1991,22.861655225812
PRI,1990,16.9441363121878
QAT,2022,0.0691454145354033
QAT,2021,0.319717852547547
QAT,2020,0.428055468854506
QAT,2019,0.393149056031246
QAT,2018,0.362168986600472
QAT,2017,0.443342737741158
QAT,2016,0.461649967761444
QAT,2015,0.247185127859597
QAT,2014,0.405702920880718
QAT,2013,0.442773711639193
QAT,2012,0.367046174933158
QAT,2011,0.220878544410392
QAT,2010,0.234023576120117
QAT,2009,0.504397876611039
QAT,2008,0.840961260769122
QAT,2007,0.744666327429784
QAT,2006,0.513963884785744
QAT,2005,0.726913675972171
QAT,2004,0.646552420853902
QAT,2001,0.737544713648265
QAT,2000,0.155041403806887
QAT,1999,0.489795518534271
QAT,1998,0.344506838460743
QAT,1994,1.00108216982558
QAT,1993,0.825517573721299
QAT,1992,1.27752806835627
QAT,1991,0.87940596127316
QAT,1990,0.908728450356733
ROU,2023,1.10887485110282
ROU,2022,1.28868853637199
ROU,2021,1.26765356960595
ROU,2020,1.44901611032613
ROU,2019,1.25118311157138
ROU,2018,1.27564870308368
ROU,2017,1.29511300787888
ROU,2016,1.54724790736617
ROU,2015,1.70600204986966
ROU,2014,1.62758998394145
ROU,2013,1.0865815600829
ROU,2012,1.05166802858503
ROU,2011,1.01074789871675
ROU,2010,1.3018428319408
ROU,2009,1.25383156711961
ROU,2008,1.45761745573163
ROU,2007,1.81594153262399
ROU,2006,1.69711228263622
ROU,2005,2.0411638640929
ROU,2004,2.2753588333156
ROU,2003,3.22319955303114
ROU,2002,3.01331880019475
ROU,2001,3.18888061508443
ROU,2000,2.52196954118502
ROU,1999,2.55344193822665
ROU,1998,2.51739961773668
ROU,1997,3.09216078120564
ROU,1996,3.20292291114639
ROU,1995,3.345437668207
ROU,1994,3.41005330735072
ROU,1993,3.22647718095903
ROU,1992,3.66177386320525
ROU,1991,3.59953421330034
ROU,1990,3.46999262844531
RUS,2021,6.76512531955806
RUS,2020,7.30812673633554
RUS,2019,7.64469087376708
RUS,2018,8.17044875503453
RUS,2017,9.09316032017364
RUS,2016,10.8822499466091
RUS,2015,11.4556968970425
RUS,2014,11.3961892650078
RUS,2013,11.0875143078155
RUS,2012,11.2598822758413
RUS,2011,11.2292273482455
RUS,2010,11.5955549228756
RUS,2009,12.2743494414076
RUS,2008,12.6470810308557
RUS,2007,17.6400957311458
RUS,2006,20.0162456079663
RUS,2005,24.6448972080224
RUS,2004,27.039519153371
RUS,2003,28.6458525438416
RUS,2002,30.3221540432851
RUS,2001,29.3743483488237
RUS,2000,28.0061484707895
RUS,1999,25.9606678936515
RUS,1998,22.7269138890421
RUS,1997,23.6686557817611
RUS,1996,26.3923491157494
RUS,1995,30.5189640696838
RUS,1994,32.300784146238
RUS,1993,30.4181125508508
RUS,1992,22.7725711471779
RUS,1991,15.1363246478469
RUS,1990,14.1932240689117
RWA,2020,3.61247427164444
RWA,2019,3.16215359253131
RWA,2018,2.28219163427022
RWA,2017,3.85180847120042
RWA,2016,3.28881602035978
RWA,2015,2.51717737303246
RWA,2014,3.76602860932266
RWA,2013,3.23617593979811
RWA,2012,2.36382585584116
RWA,2010,2.82043606558473
RWA,2008,1.46874802541362
RWA,2007,2.80630226378016
RWA,2006,3.43038564632014
WSM,2018,6.26258538794308
WSM,2017,3.40774385449907
WSM,2013,3.02619932061825
WSM,2010,8.28918908417413
WSM,2009,8.35450242411109
SMR,2002,3.63762026882014
STP,2011,3.23189666549062
STP,2010,3.30029372614163
STP,2009,2.8113025608155
STP,2008,8.05556035053196
STP,2007,2.35710771098324
STP,2006,2.41490479237856
STP,1994,6.02715988925094
STP,1993,6.13181877409613
STP,1992,9.36695027710561
STP,1991,5.56896970082699
STP,1990,6.50512278419255
SAU,2019,0.935259944754359
SAU,2018,0.737688493612268
SAU,2007,1.1847116316888
SAU,2006,1.18830462202966
SAU,2005,1.4445602578613
SAU,2004,1.53028956535709
SAU,2003,1.33072394336726
SAU,2002,1.59120897796954
SAU,2001,1.34378654519932
SAU,2000,1.06937181885064
SAU,1999,1.18923936153487
SEN,2015,0.267518151792543
SRB,2023,1.31400205013848
SRB,2022,1.08964325742373
SRB,2021,1.1264836301447
SRB,2020,1.21601456438015
SRB,2019,1.26325112750546
SRB,2018,1.49572244747486
SRB,2017,1.21580435389435
SRB,2016,1.62782274638115
SRB,2015,1.39329072000109
SRB,2014,1.63272026762776
SRB,2013,1.91034319590384
SRB,2012,1.50178377781355
SRB,2011,1.75156114676202
SRB,2010,1.78478121117552
SRB,2009,2.07397700915681
SRB,2008,1.87811591167972
SRB,2007,2.28518309996179
SRB,2006,2.07684499553911
SRB,2005,1.94982632618366
SRB,2004,2.16763741135982
SRB,2003,2.31855480790214
SRB,2002,2.62579425352805
SRB,2001,3.17567065132744
SRB,2000,2.96311487314067
SYC,2022,7.96669919735506
SYC,2021,4.06545380628113
SYC,2020,7.48185649799237
SYC,2019,8.49975138227207
SYC,2018,7.82336578581363
SYC,2017,6.22629006506473
SYC,2016,10.926871909744
SYC,2015,6.52805431341189
SYC,2014,15.2884013587567
SYC,2013,17.6310698631143
SYC,2012,4.0183639231287
SYC,2011,16.490765171504
SYC,2010,9.47657706036579
SYC,2009,14.952791899859
SYC,2008,6.48315729760393
SYC,2007,8.74622818909345
SYC,2006,9.95872661082403
SYC,2004,11.3435917214468
SLE,2020,2.22431228940123
SLE,2015,1.76195053608056
SLE,2012,1.72490642764247
SLE,2011,2.92770708400218
SLE,2010,2.61943582816115
SLE,2009,2.60913512702566
SLE,2008,3.12143616599424
SLE,2007,2.33069723938478
SLE,2006,1.79572602981332
SLE,2005,1.79943971990539
SLE,2004,2.09122346188414
SGP,2023,0.0690954942050905
SGP,2022,0.123896338057884
SGP,2021,0.108180423309996
SGP,2020,0.177931178177524
SGP,2019,0.211656543163604
SGP,2018,0.159733932962686
SGP,2017,0.196285615913482
SGP,2016,0.32270038551043
SGP,2015,0.253378095590325
SGP,2014,0.256508913684751
SGP,2013,0.315657239686991
SGP,2012,0.20780832213766
SGP,2011,0.30874685632986
SGP,2010,0.374235722020857
SGP,2009,0.402530508038786
SGP,2008,0.561711146908061
SGP,2007,0.391601028170255
SGP,2006,0.385744866530007
SGP,2004,0.479298211558636
SGP,2003,0.652450495318668
SGP,2002,0.747547711931284
SGP,2001,0.777422484904642
SGP,2000,1.01604735276297
SGP,1999,0.983220460464831
SGP,1998,1.02526838001829
SGP,1997,1.00088960648576
SGP,1996,0.900517388172113
SGP,1995,1.52817595644359
SGP,1994,1.43366365138918
SGP,1993,1.74809788865943
SGP,1992,1.3327281301251
SGP,1991,1.62612461662518
SGP,1990,1.54626066467495
SVK,2023,1.12358440823663
SVK,2022,0.767376066253057
SVK,2021,1.0105169087957
SVK,2020,1.15489878274585
SVK,2019,1.39433538407656
SVK,2018,1.23088635575335
SVK,2017,1.47175143295698
SVK,2016,1.10553043442371
SVK,2015,0.885563434200239
SVK,2014,1.32958329289954
SVK,2013,1.44166216994369
SVK,2012,1.38763718875067
SVK,2011,1.77840071202719
SVK,2010,1.65063908479667
SVK,2009,1.44844846564276
SVK,2008,1.59877437213017
SVK,2007,1.52501423191635
SVK,2006,1.5250576267202
SVK,2005,1.72968710332277
SVK,2004,2.00891418467334
SVK,2003,2.5482701895541
SVK,2002,2.25003777181177
SVK,2001,2.19353809701647
SVK,2000,2.39776996241077
SVK,1999,2.62174178855597
SVK,1998,2.38148573452834
SVK,1997,2.60718340483068
SVK,1996,2.46157128248889
SVK,1995,2.39060998281376
SVK,1994,2.41426956835667
SVK,1993,2.57211303779692
SVK,1991,2.42200665522016
SVK,1990,1.76602017668557
SVN,2023,0.566466326409227
SVN,2022,0.614590956625007
SVN,2021,0.425835133669648
SVN,2020,0.523206714930108
SVN,2019,0.671965756625042
SVN,2018,0.434891751818874
SVN,2017,0.921252321313415
SVN,2016,0.485113562659451
SVN,2015,0.970898765842034
SVN,2014,0.777302570612473
SVN,2013,0.583532281370513
SVN,2012,0.681822277179262
SVN,2011,0.780943418696957
SVN,2010,0.733635525957981
SVN,2009,0.638629834427847
SVN,2008,0.493806310894034
SVN,2007,1.19156520778539
SVN,2006,0.599067252288187
SVN,2005,1.00154563530168
SVN,2004,1.35437123315501
SVN,2003,1.05395761082866
SVN,2002,1.80761775311607
SVN,2001,1.40726217646163
SVN,2000,1.81194433706997
SVN,1999,1.2618653196002
SVN,1998,0.707047674457069
SVN,1997,1.81415265842655
SVN,1996,1.91263005255203
SVN,1995,2.21317391774538
SVN,1994,2.0621024794519
SVN,1993,1.30600074693197
SVN,1992,2.4049801125681
SVN,1991,2.00080732575594
SVN,1990,2.05204486270569
SLB,2008,3.73435012480591
SLB,2007,5.19838330279283
SLB,2006,4.6786623500921
SLB,2005,5.38212575336823
SLB,2004,4.21397734144383
ZAF,2022,43.7202551331462
ZAF,2021,40.9429825270973
ZAF,2020,32.9775673780065
ZAF,2019,35.7874756270719
ZAF,2018,35.8657632618552
ZAF,2017,35.2840163787516
ZAF,2016,33.2101800798263
ZAF,2015,32.9193156001477
ZAF,2014,32.026354388996
ZAF,2013,31.132729039924
ZAF,2012,30.1454561488805
ZAF,2011,29.3498251398405
ZAF,2010,30.3625716702744
ZAF,2009,32.4134564386112
ZAF,2008,35.379325145242
ZAF,2007,36.4150322955323
ZAF,2006,38.213316830898
ZAF,2005,37.4378416502353
ZAF,2004,38.3597777084255
ZAF,2003,40.8739335231162
ZAF,2002,44.8839287192482
ZAF,2001,44.9998733885833
ZAF,2000,46.1368317963984
ZAF,1999,48.371149061953
ZAF,1998,54.3593478699825
ZAF,1997,53.6187769339318
ZAF,1996,56.4456925288109
ZAF,1995,60.3414054621735
ZAF,1994,59.0058123963542
SSD,2012,13.9825812737537
ESP,2023,0.690855954769765
ESP,2022,0.679512839473507
ESP,2021,0.607512242916661
ESP,2020,0.69421884953507
ESP,2019,0.69779523479218
ESP,2018,0.613681647994712
ESP,2017,0.655022828665732
ESP,2016,0.629108853827649
ESP,2015,0.646906930185419
ESP,2014,0.691349965151574
ESP,2013,0.644467548060687
ESP,2012,0.774166283792877
ESP,2011,0.819183054272952
ESP,2010,0.856097274768039
ESP,2009,0.883453221366359
ESP,2008,0.880284469874308
ESP,2007,1.0589564792395
ESP,2006,1.06498542161369
ESP,2005,1.17837383727999
ESP,2004,1.20274134358143
ESP,2003,1.38096386713923
ESP,2002,1.35071366537132
ESP,2001,1.3989371157037
ESP,2000,1.34813027799556
ESP,1999,1.19080123686025
ESP,1998,1.28516221990896
ESP,1997,1.14536412263401
ESP,1996,0.986644952856265
ESP,1995,1.02614708919709
ESP,1994,1.07630148338555
ESP,1993,1.19489728995844
ESP,1992,1.11812855629451
ESP,1991,1.12112292990316
ESP,1990,1.23821991144539
LKA,2019,3.31094038448808
LKA,2018,2.3097886777035
LKA,2017,2.20033736695316
LKA,2016,2.41890147871327
LKA,2015,2.24114421871193
LKA,2014,2.56642825955881
LKA,2013,2.89809922614196
LKA,2012,3.19327967678719
LKA,2011,3.48421308761825
LKA,2010,3.65437400070472
LKA,2009,5.2947435337523
LKA,2008,9.70460670215069
LKA,2006,10.0430361788586
LKA,2005,6.02972088501167
LKA,1999,10.1294658163651
LKA,1997,10.143466204886
LKA,1996,9.91342203621353
LKA,1995,9.18921542518554
LKA,1990,12.1388482434521
KNA,2023,64.1601437187219
KNA,2022,23.5498132071634
KNA,2021,29.9381990034857
KNA,2020,21.3356091316407
KNA,2019,25.55828887256
KNA,2018,48.9273216545944
KNA,2017,48.8836462949384
KNA,2016,63.728770353376
KNA,2012,38.271001211915
KNA,2011,72.5170895052842
KNA,2010,44.8272549710224
KNA,2009,57.5490499078149
KNA,2008,49.1085726486602
KNA,2007,34.2572073952746
KNA,2006,36.5053630673094
KNA,2005,17.2276417511898
KNA,2004,23.7506612400004
KNA,2003,21.6560371617598
KNA,2002,10.8647233298204
KNA,2001,13.1117448454453
KNA,2000,6.63020056356705
KNA,1999,13.4526131701083
KNA,1998,18.1828512983692
KNA,1997,16.1186331399097
KNA,1996,9.32901089162022
KNA,1995,9.45045598450125
LCA,2023,39.0440891432332
LCA,2022,36.9166745907004
LCA,2021,39.2108535642666
LCA,2020,29.1724286888396
LCA,2019,25.8919349436991
LCA,2018,20.9019472706011
LCA,2017,27.7869140647152
LCA,2016,17.079808250686
LCA,2015,16.0087361960384
LCA,2014,19.5246886817102
LCA,2013,19.0345997110202
LCA,2012,22.5973642202606
LCA,2011,26.7751642889157
LCA,2010,25.7450711353869
LCA,2009,22.9589358827564
LCA,2008,23.103238896376
LCA,2007,17.286805994349
LCA,2006,25.8042835110628
LCA,2005,24.7809754638122
LCA,2004,22.5281449594798
LCA,2003,22.0892097278425
LCA,2002,25.9835066598202
LCA,2001,21.2186362033619
LCA,2000,14.500428708327
LCA,1999,10.2104631721356
LCA,1998,9.05114868774507
LCA,1997,8.5207348806114
LCA,1996,7.97678754823464
LCA,1995,10.7956385620209
LCA,1994,6.8544794022894
LCA,1993,5.56616605960668
LCA,1992,9.88581879294153
LCA,1991,7.16743119266055
LCA,1990,10.1554877717046
MAF,2016,26.8997982515131
MAF,2015,16.0560892718564
MAF,2014,21.3615305536642
MAF,2013,21.3797987626441
MAF,2012,5.36545452106612
MAF,2011,21.5816663744149
VCT,2023,51.3212761232698
VCT,2022,41.1579091782137
VCT,2021,31.1159945935959
VCT,2020,31.8760504607538
VCT,2019,18.2399416321868
VCT,2018,32.4037893372472
VCT,2017,36.9097981317964
VCT,2016,37.6121901108149
VCT,2010,22.7358503435387
VCT,2009,20.8129728164477
VCT,2008,14.4107143661312
VCT,2007,35.8643073929787
VCT,2006,17.8549109932687
VCT,2005,23.1214900911076
VCT,2004,25.7013590701426
VCT,2003,15.9092817401219
VCT,2002,17.6450088886732
VCT,2001,10.572594074061
VCT,2000,17.614161786076
VCT,1999,12.3493816488189
VCT,1998,21.2051599222477
VCT,1997,7.95471117769499
VCT,1996,21.2165949133214
VCT,1995,17.6916782768305
VCT,1994,11.512830163615
VCT,1993,12.4185035703198
VCT,1992,15.9987201023918
VCT,1991,16.0397071862344
VCT,1990,9.83794226022252
SDN,2008,5.1480839388
SDN,2007,4.6692555541
SUR,2023,6.51946457704576
SUR,2022,7.22121303541283
SUR,2021,5.66438365032303
SUR,2020,8.9822828553534
SUR,2019,4.95239101438174
SUR,2018,6.33848335105607
SUR,2017,6.06353574875403
SUR,2016,6.97567191883721
SUR,2015,5.84567085090617
SUR,2014,5.56160959933817
SUR,2013,5.09648167024006
SUR,2008,8.00378970135627
SUR,2007,8.47432092441659
SUR,2006,11.8095912929026
SUR,2005,13.2867974485498
SUR,2004,8.95075721460219
SUR,2003,11.8480019825657
SUR,2002,11.4791718482373
SUR,2001,16.236452068041
SUR,2000,14.2664425995976
SWE,2023,1.14675703743944
SWE,2022,1.10609575089503
SWE,2021,1.08485573554827
SWE,2020,1.19764105277864
SWE,2019,1.07985845098683
SWE,2018,1.06138286689242
SWE,2017,1.12349926472939
SWE,2016,1.06819519352472
SWE,2015,1.14291761252879
SWE,2014,0.89723711300655
SWE,2013,0.906191475133898
SWE,2012,0.714324244275151
SWE,2011,0.857210073297811
SWE,2010,0.970332147893121
SWE,2009,1.00013550222933
SWE,2008,0.889380578965065
SWE,2007,1.2133435654997
SWE,2006,1.00213388442621
SWE,2005,0.919181722281867
SWE,2004,1.18970734144495
SWE,2003,0.948826864882924
SWE,2002,1.13164676508968
SWE,2001,0.977965262336652
SWE,2000,1.08204358809711
SWE,1999,1.14025259304447
SWE,1998,1.03947655124504
SWE,1997,0.983548289507778
SWE,1996,1.11986801393953
SWE,1995,0.985690269832145
SWE,1994,1.13892751751386
SWE,1993,1.23881112672625
SWE,1992,1.31524699502116
SWE,1991,1.33457754644069
SWE,1990,1.10999884034332
CHE,2023,0.597481940544685
CHE,2022,0.477697117734824
CHE,2021,0.482369204585241
CHE,2020,0.543944872228796
CHE,2019,0.53628529631628
CHE,2018,0.587106357663197
CHE,2017,0.532315829369355
CHE,2016,0.537319784436855
CHE,2015,0.688078876533782
CHE,2014,0.500596106180341
CHE,2013,0.704468878665988
CHE,2012,0.562575490598645
CHE,2011,0.581221136763671
CHE,2010,0.664472756521145
CHE,2009,0.659115273445603
CHE,2002,1.18152122781488
CHE,2001,1.19008237930126
CHE,2000,0.960466836994092
CHE,1999,1.24577957176257
CHE,1998,1.06887327115022
CHE,1997,1.22722535983623
CHE,1996,1.17366186815719
CHE,1995,1.16469372993522
CHE,1994,1.14390504158274
CHE,1993,1.51338131761031
CHE,1992,1.35271733640357
CHE,1991,1.44182476164834
CHE,1990,1.63856942164309
SYR,2010,2.05938679956635
SYR,2009,2.16590372025588
SYR,2008,2.44493534185927
SYR,2007,2.55217772944335
SYR,2006,2.27122008950186
SYR,2005,2.28552099593863
SYR,2004,2.3231876293858
SYR,2003,2.26392369671573
SYR,2002,2.10666943205194
SYR,2001,2.20510561121672
SYR,2000,2.1457050317925
SYR,1999,2.03351460061943
SYR,1998,2.12383835997202
SYR,1997,1.91989092943963
TJK,2020,0.892370798940089
TJK,2011,1.61026778305936
TJK,2010,2.36535123734333
TJK,2009,1.2950203131279
TJK,2008,1.36269430828479
TJK,2007,1.83474060485977
TJK,2006,2.74882284141425
TJK,2005,2.26723984993183
TJK,2004,2.09114244339539
TJK,2003,2.46298945344912
TJK,2002,2.75580406784238
TJK,2001,3.63643344226506
TJK,2000,4.50297391194904
TJK,1999,5.75030160895694
TJK,1998,7.94961852355022
TJK,1997,8.11097507764467
TJK,1996,7.97821157013759
TJK,1995,7.31266404637944
TJK,1994,10.9177651952632
TJK,1993,22.7773184371301
TJK,1992,10.7091018515241
TJK,1991,2.6708991997228
TJK,1990,3.11182106732499
TZA,2020,3.74921291744897
TZA,2019,4.59485426006108
TZA,2018,4.75998593558216
TZA,2017,5.65469286500665
TZA,2016,6.38934150079073
TZA,2015,7.20094334280093
TZA,2013,7.57207576168001
TZA,2012,8.63760184710429
TZA,2011,9.01381068307978
TZA,2010,8.68662061022504
TZA,2004,7.6778416479797
TZA,2003,7.48997932167156
TZA,1997,7.45770271278924
TZA,1996,7.37742376484379
TZA,1995,6.94455940999813
THA,2011,4.79225300638159
THA,2010,5.32812691440829
THA,2009,5.43590911946787
THA,2008,5.87697421098978
THA,2007,6.60930214643831
THA,2006,7.04095366870716
THA,2005,7.27989678542343
THA,2004,6.52844364057858
THA,2003,9.91857847562255
THA,2002,7.06122860880889
THA,2001,7.88673994165525
THA,2000,8.16089242263043
THA,1999,8.10927378042329
THA,1998,8.71386668032668
THA,1997,7.8831333955031
THA,1996,7.46661418786202
THA,1995,7.6855090378549
THA,1994,8.59210539748611
THA,1993,9.54957043277724
THA,1992,10.5408837302963
THA,1991,10.0394591713935
THA,1990,9.76281172192889
TLS,2015,4.06594633033822
TLS,2010,3.59553213645137
TLS,2009,3.02234076514334
TLS,2008,3.39006198486192
TLS,2007,6.16983567339278
TLS,2006,5.01742274448928
TLS,2005,4.8507319069018
TLS,2004,2.47558321511527
TON,2019,0.946346864516251
TON,2018,9.47270204089365
TON,2012,0.930583149930904
TON,2011,1.85926308107782
TON,2010,0.931103031205918
TON,2009,7.46251253468902
TON,2008,3.73761913660998
TON,2007,0.936978805539419
TON,2006,7.52919917555269
TON,2005,3.78533372448448
TON,2004,1.90347479323505
TON,2003,5.74360545259611
TON,2002,5.77625669684761
TON,2001,5.80897195718788
TON,2000,0.973923206155195
TON,1997,1.98662011353534
TON,1996,1.99450513834386
TON,1995,1.99552005747098
TTO,2022,40.4432986623964
TTO,2021,30.1132439458432
TTO,2020,26.9408284203458
TTO,2019,36.2988873279844
TTO,2018,35.1576671765775
TTO,2017,34.2498809038232
TTO,2016,32.2193196226095
TTO,2015,29.3873061531072
TTO,2014,28.4984183377823
TTO,2013,28.8110385211372
TTO,2012,27.0692095577105
TTO,2011,25.2332824127606
TTO,2010,34.1108885129239
TTO,2009,36.764279333109
TTO,2008,39.8663493392717
TTO,2007,28.6367899257091
TTO,2006,27.3055528160047
TTO,2005,28.549567337224
TTO,2004,19.325395055672
TTO,2003,17.1060263634493
TTO,2002,12.8377366394634
TTO,2001,11.3913517762588
TTO,2000,9.0924623865668
TUN,2020,4.69348024650292
TUN,2019,4.80838825436222
TUN,2012,3.01553732901415
TUN,2010,2.65651617409655
TUN,2009,2.39421321482698
TUN,2008,2.65588251893383
TUN,2007,2.61451616726295
TUN,2006,2.40663186554563
TUN,2005,2.53523179941246
TUN,2004,1.91812781282378
TUR,2023,3.22789482308636
TUR,2022,2.62122678525057
TUR,2021,2.49751250926437
TUR,2020,2.49036807460102
TUR,2019,2.39580104761995
TUR,2018,2.55994219861376
TUR,2017,3.05836302689691
TUR,2016,3.31161155785991
TUR,2015,2.79325328973375
TUR,2012,4.27675507086876
TUR,2011,4.1244918510834
TUR,2010,4.17741645852185
TUR,2008,4.55127664672389
TUR,2007,5.08688366199539
TUR,2006,4.52278419997034
TUR,2005,4.76708660324403
TUR,2004,4.24827062656029
TUR,2003,4.18240847006562
TKM,2015,1.01355101620555
TKM,2014,1.46495233226172
TKM,2013,1.41429832030187
TKM,2012,1.36006509719172
TKM,2011,1.75950488940016
TKM,2010,1.88701082389409
TKM,2006,3.94396423387863
TKM,2005,4.07738561201459
TKM,2004,4.21533036996281
TKM,2003,4.7904285182228
TKM,2002,5.05297764004978
TKM,2001,5.30434820736023
TKM,2000,5.82628887002073
TKM,1999,7.1457669678574
TKM,1998,7.82223084808967
TKM,1997,8.25506775842628
TKM,1996,7.83335315124774
TKM,1995,6.41820422224786
TKM,1994,7.48178985789943
TKM,1993,8.23329487409197
TKM,1992,7.50376107010731
TKM,1991,7.93590383136879
TKM,1990,8.82846765988701
TCA,2022,76.3400403511642
TCA,2021,30.9436714666195
TCA,2020,51.8187245834788
TCA,2019,30.1166440791836
TCA,2014,5.70613409415121
TCA,2013,11.8860131340445
TCA,2009,6.99581999755146
TCA,2008,7.29195150852247
TCA,2007,7.6133919564514
TCA,2002,9.71015196387824
TCA,1997,12.134449702706
TCA,1996,6.34296406710856
TCA,1995,6.643856094077
TCA,1994,13.9435981455014
TCA,1993,7.32734933137937
TCA,1992,7.71039747098963
TUV,2012,18.2907311719786
TUV,2011,9.27686812931954
TUV,2010,9.42151874882231
UGA,2023,8.97308867739149
UGA,2022,8.75663044480037
UGA,2021,8.52084677875181
UGA,2020,10.0321315001
UGA,2019,10.9721855213314
UGA,2018,10.8189825436186
UGA,2017,11.7852360138494
UGA,2016,11.5517988640576
UGA,2014,12.2899679036209
UGA,2013,10.914892084063
UGA,2012,11.8413029510429
UGA,2011,11.2518403976957
UGA,2010,9.75585614946885
UGA,2009,10.2794330166168
UGA,2008,9.1455171126034
UGA,2007,8.91970998094133
UGA,1997,8.78017937874443
UGA,1996,8.50620912053546
UGA,1995,8.27459359829534
UKR,2021,3.77663964401616
UKR,2020,3.80035686872931
UKR,2019,4.04827159044446
UKR,2018,4.42833090390794
UKR,2017,6.05466477531939
UKR,2014,6.18849833107946
UKR,2012,5.05517673469169
UKR,2010,4.27931783411627
UKR,2009,4.80442030690337
UKR,2008,5.26707267623711
UKR,2007,5.62227515669595
UKR,2006,6.25651793325215
UKR,2005,6.36747840037847
UKR,2004,7.26768625683968
UKR,2003,8.36383861156885
UKR,2002,8.82547240056403
UKR,2001,9.88456693180039
UKR,2000,8.91504794713768
UKR,1999,8.50400598209799
UKR,1998,8.32676141125089
UKR,1997,8.33089101970805
UKR,1996,9.55762626395874
UKR,1995,8.52986359050662
UKR,1994,8.10930210113304
UKR,1993,7.06015499427981
UKR,1992,6.44067965377161
UKR,1991,5.07562056481594
UKR,1990,4.91411890429172
ARE,2022,0.693218125037315
ARE,2021,0.44948191080481
ARE,2020,0.687938137215929
ARE,2019,0.68245938100401
ARE,2015,0.691671912805994
ARE,2014,0.740572167270486
ARE,2013,0.727797670204742
ARE,2012,0.920353599853064
ARE,2011,0.708390053731386
ARE,2010,0.96564564292759
GBR,2021,1.11868407522333
GBR,2020,0.94577935310667
GBR,2019,1.15033375026475
GBR,2018,1.09059626628076
GBR,2017,1.17550481262973
GBR,2016,1.17310761427578
GBR,2015,0.948271629655268
GBR,2014,0.900318736728248
GBR,2013,0.9349366699991
GBR,2012,0.980292769516879
GBR,2011,1.00772665754522
GBR,2010,1.19987652699167
GBR,2009,1.12468797208048
GBR,2008,1.22526681051353
GBR,2007,1.42031017055268
GBR,2006,1.4119320989405
GBR,2005,1.37797628851015
GBR,2002,1.85923045695602
GBR,2001,1.62595894048872
GBR,2000,1.54256868130426
GBR,1999,1.40043985028414
GBR,1998,1.38332593669012
GBR,1997,1.25412576150713
GBR,1996,1.281335140925
GBR,1995,1.39111870783059
GBR,1994,1.42233524586565
GBR,1993,1.34978569430064
GBR,1992,1.38428635572783
GBR,1991,1.38997016985018
GBR,1990,1.27246170811834
USA,2023,5.76340794073065
USA,2022,6.51267429794199
USA,2021,6.77972198500888
USA,2020,6.35465593745812
USA,2019,4.93472178525416
USA,2018,4.88693701574911
USA,2017,5.20582704229048
USA,2016,5.28982026159524
USA,2015,4.87019612648983
USA,2014,4.38357348743573
USA,2013,4.47313924865612
USA,2012,4.68473058437162
USA,2011,4.66754631709583
USA,2010,4.73280651793807
USA,2009,4.9992946235203
USA,2008,5.39888580801544
USA,2007,5.67445011466685
USA,2006,5.79419136382991
USA,2002,5.65304262610104
USA,2001,6.69516821550341
USA,2000,5.53707946956534
USA,1999,5.56772173977322
USA,1998,6.14734210977422
USA,1997,6.65818273718576
USA,1996,7.25280570053619
USA,1995,8.05575436588861
USA,1994,8.78652102623221
USA,1993,9.33849837151796
USA,1992,9.15233015234456
USA,1991,9.63187233852536
USA,1990,9.25037955939706
URY,2023,11.2453054170348
URY,2022,11.2948931452974
URY,2021,9.00875836787795
URY,2020,10.0324569104505
URY,2019,11.5977676357818
URY,2018,12.4022914485464
URY,2017,8.35193212210643
URY,2016,7.90108434244779
URY,2015,8.69948102993542
URY,2014,7.98490138572303
URY,2013,7.77201220684194
URY,2012,8.00503447711385
URY,2011,5.98168012770136
URY,2010,6.17734091087152
URY,2009,6.82760685431307
URY,2008,6.69255362560008
URY,2007,5.88743616570098
URY,2006,6.14073873999033
URY,2005,5.78250888452056
URY,2004,6.09171534327958
URY,2003,6.00392662896892
URY,2002,7.04511757340532
URY,2001,6.65801023531638
URY,2000,6.55194336304211
URY,1999,6.63795240065697
URY,1998,7.53253925757256
URY,1997,7.5387524450532
URY,1996,6.39361461910898
URY,1995,5.98851208989666
URY,1992,5.79672940246071
URY,1991,6.21326188722705
URY,1990,6.63573640406867
UZB,2021,1.39879762685076
UZB,2020,1.33685174451114
UZB,2019,1.20128497449438
UZB,2018,1.46416093130273
UZB,2017,1.85737044900045
UZB,2016,2.41972336009243
UZB,2015,1.64556342685201
UZB,2008,3.02239249134413
UZB,2007,3.01004490765404
UZB,2006,3.22483462750267
UZB,2005,3.45259657932287
UZB,2004,3.69582797880085
UZB,2003,3.74544085919713
UZB,2002,4.1653576925131
UZB,2001,4.30844092727932
UZB,2000,4.30870073731431
UZB,1999,4.14283235765341
UZB,1998,4.41269166360506
UZB,1997,4.4362211140555
UZB,1996,4.93748260586543
UZB,1995,5.0485241935468
UZB,1994,5.42663138718187
UZB,1993,5.18010883686091
UZB,1992,5.32927706308707
UZB,1991,5.0660905380026
UZB,1990,5.49720214399679
VUT,2020,0.3346065111081
VUT,2019,0.684967866444965
VEN,2022,12.6466448562847
VEN,2021,19.2791045599615
VEN,2020,29.475380243919
VEN,2019,41.0324133949647
VEN,2017,47.9792075487112
VEN,2016,56.5792047678519
VEN,2015,51.2004132142202
VEN,2014,62.9006092038036
